portfolio_id,return
PF00001440,0.05508869180966917
PF00001441,0.028601812380952378
PF00001446,0.029596506666666668
PF00001450,0.028584616666666667
PF00001453,0.05103599999999999
PF00001456,0.028606792380952383
PF00001458,0.028820406666666666
PF00001463,0.05492435945672799
PF00001464,0.028606792380952383
PF00001471,0.05492435945672799
PF00001473,0.03169520000000001
PF00001474,0.054907934456727994
PF00001480,0.02949885
PF00001486,0.05494160945672799
PF00001493,0.056695514705882355
PF00001494,0.033881449999999994
PF00001497,0.03186817285714286
PF00001500,0.031556482857142854
PF00001503,0.055246189705882354
PF00001505,0.033866209999999994
PF00001508,0.033866209999999994
PF00001510,0.033866209999999994
PF00001511,0.03186817285714286
PF00001512,0.05554193970588236
PF00001515,0.031556482857142854
PF00001516,0.05531393970588235
PF00001519,0.054839816809669165
PF00001522,0.032854499999999995
PF00001529,0.032854499999999995
PF00001532,0.032128832499999996
PF00001535,0.03169159857142857
PF00001536,0.032128832499999996
PF00001537,0.032040859166666665
PF00001540,0.05517174180966916
PF00001541,0.032128832499999996
PF00001542,0.05517174180966916
PF00001547,0.03169159857142857
PF00001550,0.05502490924664396
PF00001553,0.03292315714285714
PF00001556,0.03197102297619047
PF00001561,0.05525958424664397
PF00001564,0.05525958424664397
PF00001565,0.032135216309523804
PF00001569,0.03496144823529412
PF00001572,0.05732285714285714
PF00001575,0.03553597625727214
PF00001578,0.03461596625727214
PF00001579,0.05589984642857143
PF00001583,0.03553597625727214
PF00001589,0.03498634823529412
PF00001590,0.05589984642857143
PF00001592,0.0346887
PF00001593,0.05739685714285714
PF00001597,0.03545224625727214
PF00001599,0.03447974999999999
PF00001614,0.03682111392857144
PF00001618,0.03682261392857143
PF00001619,0.034712662500000005
PF00001629,0.0363147125
PF00001626,0.0357147125
PF00001628,0.0353351625
PF00001631,0.05798927500000001
PF00001632,0.0353351625
PF00001633,0.03659676250000001
PF00001635,0.0357147125
PF00001642,0.036126762500000006
PF00001648,0.03733947076923076
PF00001654,0.03499834
PF00001655,0.03615579
PF00001656,0.03499834
PF00001660,0.036760470769230766
PF00001661,0.05894600000000001
PF00001665,0.03733947076923076
PF00001667,0.05894600000000001
PF00001677,0.05979120000000001
PF00001682,0.040048905
PF00001690,0.04198656428571429
PF00001693,0.040615904999999994
PF00001711,0.040935299999999994
PF00001712,0.040416865742296915
PF00001713,0.0399342642857143
PF00001714,0.040416865742296915
PF00001719,0.04048286574229692
PF00001728,0.04071369431372549
PF00001729,0.040935299999999994
PF00001731,0.0615078
PF00001732,0.0414225600280112
PF00001745,0.0440651947368421
PF00001749,0.044031307191054546
PF00001751,0.0631896
PF00001754,0.04358777807017544
PF00001756,0.04401266140350876
PF00001765,0.043548513095238085
PF00001767,0.043283446428571425
PF00001768,0.06509280000000002
PF00001770,0.043173583333333335
PF00001772,0.04405926666666667
PF00001774,0.043173583333333335
PF00001776,0.04360458333333333
PF00001779,0.0645252705882353
PF00001786,0.06467647058823531
PF00001787,0.04360458333333333
PF00001789,0.04419053333333333
PF00001792,0.04341434642857142
PF00001793,0.0653627834087481
PF00001797,0.04265929102564102
PF00001801,0.042173641025641015
PF00001805,0.04265929102564102
PF00001807,0.0653627834087481
PF00001808,0.04265929102564102
PF00001809,0.043521287454212444
PF00001813,0.04307593333333334
PF00001819,0.042372341025641025
PF00001820,0.04233829102564103
PF00001824,0.04497049523809524
PF00001834,0.046132700000000006
PF00001837,0.0653702834087481
PF00001841,0.04679151282051282
PF00001842,0.04653695957375957
PF00001844,0.04599769411764706
PF00001846,0.04721301282051282
PF00001847,0.0458167
PF00001848,0.04676754615384616
PF00001849,0.046599999999999996
PF00001854,0.0465892
PF00001857,0.04646890173062232
PF00001863,0.04649524271561772
PF00001865,0.04627839615384615
PF00001867,0.04742534848484847
PF00001868,0.04679327705627706
PF00001869,0.04646890173062232
PF00001875,0.04646890173062232
PF00001878,0.06581519999999999
PF00001879,0.046868046153846155
PF00001880,0.04646890173062232
PF00001886,0.0463135
PF00001887,0.0468025
PF00001895,0.04652510349993144
PF00001900,0.04514764615384616
PF00001904,0.06716607058823529
PF00001907,0.0461455
PF00001908,0.04672945926916222
PF00001912,0.04689697604895105
PF00001920,0.06716607058823529
PF00001921,0.06716607058823529
PF00001922,0.04672945926916222
PF00001923,0.04672945926916222
PF00001924,0.0463135
PF00001925,0.049545998901098905
PF00001929,0.049545998901098905
PF00001935,0.07345399999999999
PF00001936,0.049545998901098905
PF00001937,0.049395790147352646
PF00001939,0.04958736157592407
PF00001951,0.049545998901098905
PF00001948,0.049545998901098905
PF00001952,0.067999
PF00001953,0.049545998901098905
PF00001960,0.0495613375
PF00001963,0.049386948634698634
PF00001966,0.07087064285714287
PF00001970,0.0498179875
PF00001975,0.0501899875
PF00001978,0.049386948634698634
PF00001985,0.07535
PF00001987,0.07087064285714287
PF00001988,0.049386948634698634
PF00001995,0.051573
PF00001996,0.0535066
PF00001997,0.051746400000000005
PF00001999,0.075354
PF00002000,0.0524006
PF00002001,0.07014600000000001
PF00002008,0.0517456
PF00002010,0.075354
PF00002011,0.05167782857142857
PF00002012,0.051736628571428564
PF00002015,0.05193960000000001
PF00002016,0.051976500000000016
PF00002022,0.05251466666666667
PF00002026,0.05395
PF00002031,0.0535285
PF00002032,0.05428000000000001
PF00002036,0.054142
PF00002038,0.05428000000000001
PF00002042,0.05404
PF00002044,0.07136314285714286
PF00002045,0.054444000000000006
PF00002049,0.05428000000000001
PF00002050,0.053319000000000005
PF00002051,0.054078
PF00002054,0.053218999999999995
PF00002058,0.05428000000000001
PF00002069,0.052828083333333345
PF00002073,0.05290608333333334
PF00002076,0.05292158571428572
PF00002077,0.052995746428571446
PF00002084,0.05523626666666668
PF00002085,0.05236107976190477
PF00002087,0.054049400000000004
PF00002089,0.05292158571428572
PF00002099,0.054771400000000005
PF00002103,0.05272438181818182
PF00002105,0.05342733333333333
PF00002106,0.05511933333333334
PF00002109,0.053390599999999996
PF00002113,0.0531405
PF00002121,0.0531405
PF00002128,0.07248900000000001
PF00002129,0.05374833333333333
PF00002131,0.052539190476190475
PF00002140,0.060072000000000014
PF00002141,0.057851999999999994
PF00002144,0.05499857142857143
PF00002145,0.05778535714285715
PF00002146,0.06061799999999999
PF00002148,0.0570657
PF00002149,0.05870369999999999
PF00002152,0.06204685714285715
PF00002154,0.058396
PF00002158,0.060072000000000014
PF00002159,0.056567857142857135
PF00002163,0.05499857142857143
PF00002164,0.059687999999999984
PF00002165,0.06204685714285715
PF00002169,0.052581593784849355
PF00002170,0.052502636192089336
PF00002175,0.05262867965367966
PF00002185,0.05257619378484936
PF00002190,0.05266607687640501
PF00002192,0.052502636192089336
PF00002193,0.053274866512122085
PF00002194,0.05213207687640501
PF00002196,0.05255583014848573
PF00002197,0.05262867965367966
PF00002199,0.05246363619208934
PF00002200,0.05313086651212209
PF00002206,0.05257619378484936
PF00002208,0.052502636192089336
PF00002211,0.05487396050420168
PF00002213,0.05273082701632377
PF00002214,0.05270144318818436
PF00002216,0.05276949368299043
PF00002217,0.05267349368299044
PF00002223,0.053056946471515785
PF00002224,0.05263584507291439
PF00002230,0.0527031906526874
PF00002232,0.05372972897710808
PF00002238,0.052699690652687405
PF00002239,0.05276949368299043
PF00002240,0.05372972897710808
PF00002251,0.0531995
PF00002252,0.053725999999999996
PF00002253,0.05368599999999999
PF00002255,0.05327350000000001
PF00002265,0.05253200000000001
PF00002267,0.05263859090909092
PF00002271,0.05287069090909091
PF00002269,0.05311309090909091
PF00002273,0.0534275
PF00002278,0.055598999999999996
PF00002282,0.055062000000000014
PF00002285,0.054636
PF00002286,0.053765400000000005
PF00002287,0.054192
PF00002292,0.05512
PF00002298,0.05523600000000001
PF00002302,0.054528
PF00002316,0.0538239
PF00002317,0.0539605
PF00002320,0.05543341680672269
PF00002324,0.055337416806722696
PF00002326,0.05537759999999999
PF00002333,0.055186500000000006
PF00002335,0.06826457142857142
PF00002342,0.0542609
PF00002344,0.05411849999999999
PF00002345,0.05542341680672269
PF00002349,0.053744499999999994
PF00002350,0.05517041666666668
PF00002352,0.05402359999999999
PF00002355,0.053449
PF00002361,0.056424290909090916
PF00002371,0.054891999999999996
PF00002369,0.05517041666666668
PF00002376,0.054693290909090905
PF00002378,0.05452900000000001
PF00002381,0.05481660000000001
PF00002383,0.05402359999999999
PF00002384,0.05743841666666667
PF00002385,0.05452900000000001
PF00002391,0.056119245021645024
PF00002398,0.05885523809523809
PF00002400,0.056420335930735935
PF00002401,0.05582016883116884
PF00002402,0.056286638095238095
PF00002406,0.05703091428571429
PF00002408,0.0618
PF00002411,0.056409335930735924
PF00002413,0.05492133333333332
PF00002417,0.05512933333333333
PF00002429,0.05582016883116884
PF00002435,0.05524471428571429
PF00002439,0.054582425974025975
PF00002440,0.05596991428571428
PF00002441,0.05561142597402598
PF00002447,0.05449466666666667
PF00002453,0.05473
PF00002451,0.07172100000000001
PF00002455,0.054992266666666664
PF00002457,0.028760474025974026
PF00002469,0.02919247402597403
PF00002474,0.028256474025974025
PF00002475,0.027224228571428567
PF00002476,0.05548426666666667
PF00002480,0.055566552380952386
PF00002492,0.028256474025974025
PF00002496,0.030735894842399997
PF00002506,0.030332324743200002
PF00002516,0.02819622857142857
PF00002518,0.05599144761904762
PF00002521,0.05532718571428572
PF00002522,0.02794422857142857
PF00002524,0.02819622857142857
PF00002525,0.056322714285714295
PF00002530,0.02794422857142857
PF00002532,0.055632285714285724
PF00002543,0.055899772727272735
PF00002547,0.05535348571428572
PF00002548,0.065799
PF00002551,0.05114742
PF00002553,0.03505234382142857
PF00002560,0.03759417599999999
PF00002571,0.054432000000000015
PF00002572,0.03060000000000001
PF00002582,0.03759417599999999
PF00002583,0.03505234382142857
PF00002589,0.05490000000000002
PF00002590,0.05516640000000002
PF00002593,0.056931999999999996
PF00002594,0.028199999999999996
PF00002595,0.02937
PF00002600,0.02937
PF00002598,0.05709428571428571
PF00002601,0.028199999999999996
PF00002605,0.0562619593073593
PF00002606,0.0562619593073593
PF00002608,0.031439999999999996
PF00002630,0.055831
PF00002628,0.05846
PF00002631,0.055831
PF00002632,0.055753
PF00002634,0.044753784
PF00002637,0.055524000000000004
PF00002639,0.05490000000000002
PF00002641,0.04254
PF00002642,0.05555035930735931
PF00002643,0.055700400000000004
PF00002653,0.038592
PF00002656,0.05728628571428571
PF00002658,0.05462399999999999
PF00002664,0.055700400000000004
PF00002665,0.055700400000000004
PF00002670,0.0562319593073593
PF00002675,0.03814110051276
PF00002678,0.05082
PF00002680,0.062346
PF00002681,0.04023078749999999
PF00002682,0.04359742484339999
PF00002684,0.04506
PF00002689,0.032404
PF00002691,0.027349999999999996
PF00002694,0.051708
PF00002700,0.054000000000000006
PF00002702,0.052115999999999996
PF00002713,0.076232
PF00002711,0.059748
PF00002715,0.057719999999999994
PF00002716,0.034004464000000005
PF00002718,0.05161199999999999
PF00002723,0.05364
PF00002725,0.05993999999999999
PF00002747,0.06476
PF00002737,0.029400000000000003
PF00002738,0.05952
PF00002740,0.06476
PF00002746,0.057362400000000015
PF00002749,0.05208
PF00002750,0.057719999999999994
PF00002754,0.025800000000000007
PF00002755,0.03960000000000001
PF00002777,0.0333
PF00002775,0.05144399999999999
PF00002779,0.039520000000000007
PF00002780,0.04884
PF00002783,0.05754
PF00002793,0.0306
PF00002797,0.06602
PF00002805,0.033346
PF00002811,0.0486
PF00002812,0.03822000000000001
PF00002814,0.03678000000000001
PF00002815,0.028387000000000003
PF00002821,0.027600000000000006
PF00002827,0.06219600000000001
PF00002828,0.0618
PF00002834,0.031230000000000008
PF00002841,0.05082
PF00002843,0.03402
PF00002849,0.033346
PF00002855,0.048
PF00002856,0.05119504319436
PF00002857,0.054000000000000006
PF00002862,0.054000000000000006
PF00002868,0.027600000000000006
PF00002869,0.05846
PF00002866,0.053147999999999994
PF00002867,0.047690960121480004
PF00002892,0.04269
PF00002879,0.025620000000000004
PF00002881,0.07202639999999998
PF00002883,0.048
PF00002885,0.03509871608076
PF00002887,0.030180000000000002
PF00002888,0.06554399999999998
PF00002910,0.04485
PF00002911,0.052883
PF00002943,0.025518062887199995
PF00002913,0.02162580935829545
PF00002915,0.02162580935829545
PF00002919,0.04152
PF00002922,0.049504
PF00002923,0.041060000000000006
PF00002928,0.04275000000000001
PF00002929,0.02162580935829545
PF00002930,0.04383192188639999
PF00002935,0.048059000000000004
PF00002939,0.04113000000000001
PF00002937,0.025030093922880005
PF00002938,0.024720000000000002
PF00002945,0.041679
PF00002954,0.04152
PF00002958,0.03581050214089286
PF00002960,0.03973800025714286
PF00002962,0.046513
PF00002969,0.025030093922880005
PF00002970,0.03926
PF00002979,0.04152
PF00002973,0.049347999999999996
PF00002974,0.044663999999999995
PF00002978,0.022751052410772857
PF00002984,0.024720000000000002
PF00002988,0.04113000000000001
PF00002992,0.04578
PF00002994,0.021600000000000005
PF00002996,0.04152
PF00003004,0.025518062887199995
PF00003006,0.04578
PF00003010,0.043938
PF00003014,0.04371599999999999
PF00003016,0.02162580935829545
PF00003024,0.02329841608829545
PF00003028,0.024659999999999998
PF00003031,0.04174200000000001
PF00003041,0.04113000000000001
PF00003042,0.052883
PF00003043,0.02167964474089286
PF00003044,0.024720000000000002
PF00003046,0.049196000000000004
PF00003052,0.039180357142857156
PF00003057,0.014330421237119997
PF00003061,0.039180357142857156
PF00003062,0.022490285714285716
PF00003063,0.022490285714285716
PF00003065,0.020576961054
PF00003066,0.0153206652324
PF00003068,0.038604
PF00003069,0.031560000000000005
PF00003070,0.02802
PF00003073,0.035856
PF00003074,0.022490285714285716
PF00003077,0.039180357142857156
PF00003085,0.037860000000000005
PF00003087,0.024563935277280003
PF00003092,0.03876
PF00003094,0.039180357142857156
PF00003097,0.0306397029366
PF00003101,0.0392635159332
PF00003103,0.017600088666399998
PF00003106,0.03291000000000001
PF00003107,0.02802
PF00003109,0.03876
PF00003111,0.037534848372480015
PF00003130,0.039360000000000006
PF00003125,0.023532639587999997
PF00003128,0.032466
PF00003132,0.035988
PF00003136,0.035136
PF00003139,0.02526544331304
PF00003147,0.027052424186240005
PF00003150,0.02772749764488
PF00003160,0.034308000000000005
PF00003162,0.034968000000000006
PF00003170,0.03807000000000001
PF00003177,0.036066969303679995
PF00003183,0.0302632
PF00003184,0.019985999999999997
PF00003187,0.02161344583632
PF00003193,0.028036
PF00003195,0.019592504516129032
PF00003197,0.02161344583632
PF00003201,0.022918
PF00003202,0.02298
PF00003207,0.023879999999999995
PF00003212,0.031044000000000006
PF00003213,0.012695307445680001
PF00003218,0.01994004
PF00003219,0.02724846990860903
PF00003225,0.022918
PF00003227,0.024526000000000003
PF00003230,0.031044000000000006
PF00003232,0.012695307445680001
PF00003240,0.0278630128476
PF00003242,0.019394520000000002
PF00003243,0.019956300000000003
PF00003245,0.028381999999999998
PF00003251,0.022268999999999994
PF00003254,0.02994
PF00003257,0.02938
PF00003258,0.012695307445680001
PF00003265,0.019394520000000002
PF00003268,0.006729262697142857
PF00003269,0.024047999999999996
PF00003270,0.027696000000000005
PF00003273,0.028811999999999997
PF00003274,0.02724846990860903
PF00003275,0.02256050484
PF00003287,0.0086329997004
PF00003289,0.01208126768
PF00003290,0.016241333333333333
PF00003294,0.017741
PF00003295,0.017020999999999998
PF00003296,0.017966999999999997
PF00003299,0.0182226
PF00003314,0.018482
PF00003316,0.011765763020399998
PF00003318,0.017020999999999998
PF00003326,0.016568999999999997
PF00003327,0.010702500382440002
PF00003329,0.0182226
PF00003334,0.016644
PF00003336,0.012442250558115152
PF00003342,0.016644
PF00003343,0.019512
PF00003344,0.017988000000000004
PF00003346,0.016647000000000002
PF00003352,0.006707999999999999
PF00003360,0.011765763020399998
PF00003366,0.006585038095238097
PF00003370,0.016775333333333333
PF00003375,0.00748369944
PF00003377,0.017020999999999998
PF00003379,0.01246515726
PF00003382,0.016365714285714286
PF00003387,0.0117208
PF00003388,0.008220000000000002
PF00003389,0.01205333189191515
PF00003392,0.012751176153199997
PF00003393,0.01419771428571429
PF00003394,0.014599
PF00003399,0.0088941099
PF00003400,0.010862496808319999
PF00003403,0.009276213642525715
PF00003406,0.015679714285714286
PF00003407,0.01365771428571429
PF00003408,0.010308000000000001
PF00003413,0.01568171428571429
PF00003414,0.01419771428571429
PF00003417,0.015092
PF00003421,0.012967999999999999
PF00003425,0.008624109900000001
PF00003429,0.01365771428571429
PF00003434,0.01318284961416
PF00003437,0.009356092399999998
PF00003439,0.016365714285714286
PF00003441,0.010949283157980001
PF00003442,0.012791999999999998
PF00003449,0.016365714285714286
PF00003452,0.016095714285714286
PF00003455,0.015122000000000002
PF00003470,0.009046563104920002
PF00003474,0.015679714285714286
PF00003477,0.01545
PF00003482,0.04069688523920001
PF00003485,0.011810285714285714
PF00003489,0.013533719999999999
PF00003490,0.01380372
PF00003492,0.006739160232196001
PF00003493,0.006739160232196001
PF00003495,0.006739160232196001
PF00003499,0.009413999999999999
PF00003501,0.01025213928
PF00003504,0.012076533672000001
PF00003505,0.013142399999999999
PF00003511,0.010803285714285713
PF00003513,0.008735355928
PF00003514,0.012061437562380001
PF00003517,0.012412533672
PF00003518,0.012100799999999998
PF00003521,0.0129610889
PF00003523,0.009413999999999999
PF00003530,0.012076533672000001
PF00003535,0.006960141765071999
PF00003537,0.012100799999999998
PF00003560,0.012412533672
PF00003563,0.0129610889
PF00003566,0.009413999999999999
PF00003569,0.00991390913784
PF00003572,0.013431231499999998
PF00003574,0.015452184974080001
PF00003575,0.01182191093952
PF00003583,0.006883160896036002
PF00003586,0.017729145610744
PF00003591,0.01380372
PF00003599,0.011685112000000001
PF00003605,0.011134283999999998
PF00003616,0.009804000000000002
PF00003619,0.009151200000000002
PF00003623,0.028835600000000006
PF00003624,0.013591536000000001
PF00003627,0.011134283999999998
PF00003632,0.012358000000000001
PF00003633,0.009804000000000002
PF00003640,0.0092538704
PF00003642,0.0099932
PF00003645,0.004823999999999999
PF00003647,0.0122726
PF00003653,0.011134283999999998
PF00003657,0.00643729078529143
PF00003659,0.00675954134646
PF00003660,0.007721315249291427
PF00003661,0.007721315249291427
PF00003662,0.016455266099999998
PF00003665,0.0126537648
PF00003667,0.013805820000000002
PF00003668,0.016455266099999998
PF00003672,0.005612184983831429
PF00003673,0.0099932
PF00003678,0.005936
PF00003685,0.007760452287599999
PF00003689,0.0089252
PF00003690,0.005936
PF00003699,0.007252534240400001
PF00003700,0.004898523809523809
PF00003706,0.010858999999999999
PF00003714,0.005753749999999999
PF00003719,0.005047607142857143
PF00003723,0.0089022704
PF00003726,0.03129896971428571
PF00003733,0.00619395
PF00003734,0.004644523809523809
PF00003738,0.03129896971428571
PF00003740,0.030868685714285714
PF00003742,0.01116
PF00003748,0.005753749999999999
PF00003751,0.00939
PF00003754,0.009374000000000002
PF00003755,0.0110089452
PF00003756,0.03129896971428571
PF00003758,0.007721400000000001
PF00003759,0.006245313836045715
PF00003764,0.01278498742857143
PF00003765,0.004155000000000001
PF00003766,0.00783
PF00003767,0.005753749999999999
PF00003772,0.009930000000000001
PF00003776,0.009270000000000002
PF00003779,0.006825098749999999
PF00003784,0.013008
PF00003791,0.0082437
PF00003797,0.024526476448
PF00003799,0.004154857142857142
PF00003803,0.004561736263736263
PF00003808,0.007969161904761905
PF00003813,0.004561736263736263
PF00003818,0.008762439560439561
PF00003821,0.010544157443619046
PF00003822,0.0082437
PF00003830,0.004154857142857142
PF00003836,0.005721400000000001
PF00003837,0.005230757142857143
PF00003838,0.008573333333333332
PF00003844,0.005844869696969697
PF00003846,0.0082437
PF00003850,0.0043423428571428575
PF00003851,0.004154857142857142
PF00003852,0.004154857142857142
PF00003855,0.005230757142857143
PF00003857,0.004561736263736263
PF00003865,0.005604857142857143
PF00003870,0.004561736263736263
PF00003872,0.0043423428571428575
PF00003873,0.0043423428571428575
PF00003878,0.005551857142857144
PF00003880,0.006311828571428572
PF00003883,0.005721400000000001
PF00003886,0.005119307692307692
PF00003888,0.010674311289772892
PF00003889,0.007214005128205128
PF00003895,0.0082437
PF00003898,0.004234286887582143
PF00003899,0.005721400000000001
PF00003902,0.0037618556300021816
PF00003904,0.005461510685805423
PF00003905,0.004006885117181669
PF00003913,0.006184013186813187
PF00003916,0.0037492821005904167
PF00003918,0.003869943657964752
PF00003919,0.0037618556300021816
PF00003931,0.006195564705882352
PF00003932,0.006879600000000001
PF00003933,0.0055160545454545455
PF00003938,0.005605510685805423
PF00003939,0.003869943657964752
PF00003948,0.0037618556300021816
PF00003952,0.007256098039215686
PF00003953,0.007467764705882353
PF00003954,0.008291578417093309
PF00003956,0.005367848484848485
PF00003960,0.005367848484848485
PF00003961,0.004014885117181668
PF00003963,0.0038103913442878957
PF00003964,0.0038103913442878957
PF00003966,0.005367848484848485
PF00003968,0.007471373226773226
PF00003969,0.003919743657964752
PF00003971,0.003869943657964752
PF00003972,0.005642844019138756
PF00003973,0.005642844019138756
PF00003976,0.005461510685805423
PF00003980,0.0068012
PF00003981,0.006888428571428571
PF00003984,0.003869943657964752
PF00003985,0.003869943657964752
PF00003987,0.008291578417093309
PF00003989,0.005605510685805423
PF00003991,0.005605510685805423
PF00003992,0.007471373226773226
PF00003994,0.00965894561538683
PF00003996,0.0032367439649781107
PF00003997,0.0032367439649781107
PF00003999,0.0032367439649781107
PF00004001,0.0032367439649781107
PF00004006,0.0052974702986563395
PF00004009,0.0032367439649781107
PF00004010,0.006683184730484432
PF00004011,0.005596866172957478
PF00004014,0.005596866172957478
PF00004015,0.006683184730484432
PF00004018,0.0032367439649781107
PF00004020,0.0055493530503978785
PF00004021,0.0055332
PF00004022,0.006162904095904096
PF00004028,0.0032367439649781107
PF00004030,0.005364336965323006
PF00004031,0.006683184730484432
PF00004039,0.0033811919649381107
PF00004040,0.003786097233679811
PF00004043,0.006136666666666667
PF00004045,0.005336209523809523
PF00004046,0.003584097233679811
PF00004047,0.006635315091691933
PF00004048,0.003584097233679811
PF00004052,0.0033811919649381107
PF00004055,0.003584097233679811
PF00004059,0.006683184730484432
PF00004063,0.005311680824972129
PF00004067,0.006162904095904096
PF00004073,0.006683184730484432
PF00004077,0.0032367439649781107
PF00004082,0.0032367439649781107
PF00004094,0.003070135605163642
PF00004096,0.005329691647482952
PF00004097,0.0032601356051636414
PF00004098,0.0031401356051636415
PF00004099,0.0033176716612292
PF00004113,0.0033176716612292
PF00004114,0.0033176716612292
PF00004115,0.0032816716612291998
PF00004117,0.005329691647482952
PF00004134,0.0033863989339564726
PF00004136,0.003100483495368675
PF00004122,0.003019468938496975
PF00004124,0.003019468938496975
PF00004129,0.005992859184293967
PF00004131,0.006683184730484432
PF00004132,0.005693923327500336
PF00004140,0.0063855075359423195
PF00004147,0.003180135605163641
PF00004149,0.006683184730484432
PF00004150,0.003042769209654389
PF00004151,0.0033176716612292
PF00004155,0.005329691647482952
PF00004166,0.0030982710411562205
PF00004168,0.0031953186602038395
PF00004169,0.003391021556446764
PF00004175,0.003100483495368675
PF00004180,0.003143985326870506
PF00004181,0.003070135605163642
PF00004186,0.003391021556446764
PF00004192,0.0032601356051636414
PF00004193,0.005329691647482952
PF00004194,0.006189010822510823
PF00004206,0.003070135605163642
PF00004207,0.005573241464332769
PF00004209,0.005505520218911523
PF00004214,0.005621833101936426
PF00004230,0.0057883555053642
PF00004233,0.00299819563935655
PF00004235,0.00299819563935655
PF00004238,0.0029319650252266644
PF00004243,0.00299819563935655
PF00004244,0.00299819563935655
PF00004246,0.005461722416713721
PF00004248,0.003006922912083823
PF00004250,0.005621833101936426
PF00004252,0.00527659983606856
PF00004256,0.005766233101936427
PF00004259,0.00299819563935655
PF00004260,0.002979404212896831
PF00004266,0.00595830303030303
PF00004267,0.0030669229120838227
PF00004271,0.0029319650252266644
PF00004274,0.002979404212896831
PF00004275,0.0029319650252266644
PF00004276,0.0029319650252266644
PF00004278,0.005992859184293967
PF00004284,0.00299819563935655
PF00004287,0.005505520218911523
