portfolio_id,return
34504,0.0
19103,0.0
47671,0.0
43262,0.0
60627,0.1
16300,0.0
54222,0.0
4142,0.1
27841,0.0
20873,0.0
10248,0.0
47832,0.0
35480,0.0
66428,0.0
57118,0.0
34487,0.1
10437,0.0
7844,0.0
26290,0.0
52508,0.0
54004,0.0
42413,0.0
57503,0.0
26181,0.0
41747,0.0
40367,0.0
2478,0.0
31468,0.0
46777,0.0
69162,0.0
1198,0.3
52319,0.0
53307,0.3
10730,0.0
63699,0.0
31938,0.2
6993,0.0
50887,0.0
72677,0.0
60380,0.0
43179,0.0
66551,0.0
42186,0.0
68720,0.0
17374,0.0
12284,0.0
53161,0.3
55508,0.0
16325,0.0
13185,0.1
9342,0.0
43385,0.0
48487,0.0
5890,0.0
31784,0.0
14790,0.0
23679,0.0
3410,0.0
27259,0.3
48717,0.0
6991,0.2
52453,0.0
51839,0.2
69386,0.0
67245,0.0
39568,0.1
30975,0.0
27990,0.0
3152,0.0
28094,0.0
27229,0.0
59224,0.0
49068,0.5
18745,0.0
16299,0.0
57449,0.0
62516,0.0
23582,0.0
54870,0.0
69399,0.0
17100,0.0
48236,0.0
65999,0.0
24135,0.0
11479,0.0
28965,0.0
45545,0.0
27993,0.0
40663,0.0
31532,0.0
39084,0.0
67382,0.0
5414,0.0
32263,0.0
23628,0.0
7791,0.0
67073,0.0
63548,0.0
42665,0.0
62020,0.0
25205,0.0
68942,0.3
2947,0.0
938,0.0
36585,0.0
57368,0.1
5520,0.0
16059,0.0
26771,0.0
10600,0.0
47599,0.0
23030,0.0
18227,0.0
63817,0.0
48770,0.0
34880,0.0
59912,0.0
30438,0.0
54659,0.0
25409,0.0
56721,0.0
55956,0.0
66961,0.0
63718,0.0
4688,0.0
1270,0.0
41270,0.1
15463,0.6
53505,0.0
20602,0.0
69715,0.0
34879,0.0
40023,0.1
8693,0.0
36337,0.0
70204,0.0
42823,0.0
54737,0.0
56186,0.0
14328,0.0
42285,0.1
35471,0.0
20036,0.0
62979,0.0
538,0.0
30757,0.0
19298,0.0
71173,0.0
49186,0.0
38503,0.0
3172,0.0
62993,0.0
58950,0.0
33399,0.0
30267,0.0
7507,0.0
23804,0.1
28153,0.0
697,0.0
35050,0.0
18781,0.0
56020,0.0
14635,0.0
24870,0.0
12430,0.0
34273,0.0
59573,0.0
63944,0.0
14879,0.0
46445,0.0
47808,0.0
21486,0.0
70860,0.0
2221,0.0
54241,0.0
70893,0.0
43324,0.0
32073,0.0
4173,0.0
64426,0.0
1368,0.0
5969,0.0
21401,0.0
62579,0.0
53867,0.0
68771,0.0
28207,0.0
66186,0.0
40942,0.0
43328,0.0
57948,0.0
12713,0.0
20197,0.0
42964,0.0
45261,0.0
34688,0.0
53958,0.0
20893,0.0
38455,0.0
53565,0.0
55949,0.0
61273,0.0
59811,0.0
42793,0.0
30475,0.0
48872,0.0
10888,0.0
36174,0.0
70647,0.0
48710,0.0
50648,0.0
27041,0.0
18501,0.0
67526,0.0
55651,0.0
50913,0.0
45623,0.0
63217,0.0
45692,0.0
51140,0.0
35418,0.0
45879,0.0
71357,0.0
18027,0.0
25264,0.0
72500,0.0
21542,0.0
14283,0.0
22469,0.0
22768,0.0
56853,0.0
19754,0.0
42732,0.0
5641,0.0
7978,0.0
24862,0.2
30817,0.0
19313,0.0
63554,0.0
20678,0.0
22950,0.0
66576,0.0
7832,0.0
456,0.0
43077,0.0
45911,0.0
61793,0.0
19053,0.0
66384,0.1
22359,0.0
14252,0.0
54709,0.0
71853,0.0
54005,0.0
18848,0.0
61053,0.0
71431,0.0
23887,0.0
22045,0.0
39486,0.0
50404,0.0
66262,0.0
14758,0.0
62910,0.0
57407,0.0
34899,0.2
14483,0.0
52860,0.4
52283,0.0
11890,0.0
9835,0.0
44892,0.0
16273,0.0
63497,0.0
34498,0.0
46104,0.0
7191,0.0
71654,0.0
31949,0.0
16001,0.0
56432,0.0
29899,0.0
25085,0.0
52263,0.0
54986,0.0
13220,0.0
51015,0.0
61354,0.0
2024,0.0
15841,0.0
28157,0.0
9081,0.0
70018,0.0
65029,0.3
70420,0.0
49180,0.0
53942,0.0
34747,0.0
4026,0.0
7991,0.0
6806,0.0
49353,0.0
50929,0.1
40647,0.0
32266,0.0
18385,0.0
24728,0.0
5467,0.0
48809,0.0
24573,0.0
53902,0.0
71043,0.0
64665,0.0
3231,0.2
12624,0.0
54276,0.0
5320,0.0
964,0.0
49758,0.0
72088,0.0
3335,0.0
12131,0.0
22659,0.0
46106,0.0
49399,0.0
72405,0.0
29280,0.0
69123,0.0
49726,0.0
34617,0.2
58295,0.0
64321,0.0
25359,0.0
43115,0.0
43885,0.0
53648,0.0
30941,0.0
47652,0.0
53657,0.0
64543,0.0
48584,0.0
38801,0.0
41838,0.0
71875,0.0
53764,0.0
54765,0.0
24584,0.0
8931,0.0
47161,0.0
13962,0.0
26186,0.0
56475,0.0
14452,0.0
60574,0.0
48021,0.0
20502,0.0
54936,0.0
5280,0.0
64526,0.0
70856,0.0
36154,0.0
36113,0.0
53090,0.0
64427,0.0
46018,0.2
71212,0.1
16419,0.0
70961,0.0
52617,0.0
4451,0.1
1913,0.0
40873,0.1
19225,0.0
66120,0.0
16140,0.0
12720,0.0
4722,0.0
33057,0.0
18726,0.0
20914,0.0
42951,0.0
2473,0.0
6874,0.1
51710,0.3
3685,0.0
56443,0.1
2657,0.0
60543,0.0
13217,0.0
29100,0.0
66166,0.0
23120,0.0
15740,0.0
9978,0.0
20131,0.0
35915,0.0
19074,0.0
41880,0.0
70352,0.0
6036,0.0
35815,0.0
25375,0.0
62922,0.0
44392,0.0
60572,0.0
46545,0.0
32907,0.0
52404,0.0
6744,0.0
46753,0.0
8716,0.0
72271,0.1
3229,0.0
28740,0.0
27651,0.0
12248,0.0
54640,0.0
32957,0.1
2159,0.0
4992,0.0
43469,0.0
26416,0.0
43835,0.0
21531,0.0
45903,0.0
60859,0.0
66353,0.0
8394,0.0
8249,0.0
9830,0.1
47076,0.0
31483,0.0
19343,0.0
6946,0.0
18742,0.0
61072,0.0
1575,0.0
48513,0.0
17431,0.0
59957,0.0
41531,0.0
53514,0.0
48911,0.0
61712,0.0
19109,0.0
4884,0.0
20741,0.0
8930,0.0
31527,0.0
2505,0.0
12483,0.0
22604,0.1
21022,0.0
11023,0.0
5986,0.0
62890,0.0
23282,0.0
5837,0.0
48583,0.0
13417,0.0
8529,0.1
65694,0.0
44847,0.0
18086,0.0
62365,0.3
32292,0.0
53588,0.0
52992,0.0
57359,0.0
15638,0.0
49246,0.0
39165,0.1
59891,0.0
71410,0.0
8100,0.3
3915,0.0
30090,0.0
57188,0.0
25608,0.0
55547,0.0
37954,0.0
56235,0.0
66632,0.1
28916,0.1
18168,0.0
14580,0.1
19612,0.0
55379,0.1
44523,0.0
61893,0.0
62024,0.0
52109,0.0
48889,0.0
53927,0.0
39929,0.0
8896,0.0
52805,0.0
23012,0.0
28171,0.0
3799,0.0
65915,0.0
19554,0.0
2011,0.0
56498,0.0
8714,0.0
1045,0.0
33179,0.0
58124,0.0
25245,0.1
71657,0.0
30437,0.0
25237,0.0
23053,0.0
63528,0.0
21250,0.0
9685,0.0
46798,0.0
38871,0.0
10722,0.0
34492,0.0
49526,0.0
9359,0.0
58266,0.1
51929,0.0
63187,0.0
24357,0.0
46592,0.0
29607,0.0
38572,0.0
41389,0.0
37340,0.0
22111,0.0
72401,0.0
55456,0.1
51461,0.0
61572,0.2
39995,0.0
217,0.0
43320,0.0
15116,0.0
10879,0.3
72343,0.0
61730,0.0
35568,0.0
56916,0.0
2354,0.0
18956,0.0
8863,0.0
38002,0.0
29717,0.0
4092,0.0
43687,0.0
67509,0.0
38379,0.0
7084,0.0
42921,0.0
61630,0.0
25105,0.1
6740,0.0
40025,0.0
45495,0.0
72292,0.0
26729,0.0
55142,0.5
35041,0.0
72570,0.0
70753,0.0
12138,0.0
40627,0.0
28942,0.0
23972,0.0
48863,0.0
70653,0.0
57930,0.0
72809,0.0
38285,0.0
14962,0.0
36995,0.0
26476,0.0
71079,0.0
27612,0.0
54180,0.0
45591,0.0
27812,0.0
12761,0.0
45167,0.0
39285,0.0
68123,0.0
14428,0.0
47989,0.0
32619,0.0
50119,0.0
50088,0.0
17763,0.0
20297,0.0
24109,0.0
70597,0.0
17065,0.0
71265,0.0
47934,0.0
32337,0.0
66202,0.0
6919,0.0
32332,0.0
66484,0.0
21244,0.0
45811,0.0
1204,0.2
9525,0.0
25299,0.0
32051,0.0
28068,0.0
17354,0.0
63135,0.0
34315,0.0
374,0.0
60897,0.0
14874,0.0
29103,0.0
13761,0.0
47890,0.2
17963,0.0
12181,0.0
68952,0.0
32350,0.0
23865,0.0
64055,0.2
65524,0.0
34671,0.0
39592,0.0
44990,0.0
55943,0.0
61227,0.0
40614,0.0
35574,0.0
33384,0.0
6288,0.0
43278,0.0
43177,0.2
11667,0.0
44975,0.0
5732,0.0
10516,0.0
50341,0.0
31228,0.0
13665,0.0
38636,0.0
47862,0.0
58006,0.0
24786,0.0
48394,0.1
60831,0.0
64421,0.0
24092,0.0
56261,0.0
68880,0.0
15732,0.0
72664,0.0
36915,0.0
32839,0.0
24887,0.0
53206,0.0
31768,0.0
38278,0.0
43293,0.0
467,0.1
54754,0.0
65014,0.0
72739,0.0
72851,0.0
72688,0.0
22523,0.0
55961,0.0
57805,0.0
32568,0.0
39691,0.0
56838,0.0
30358,0.2
3088,0.0
7427,0.0
20993,0.0
19149,0.0
21552,0.0
34967,0.0
56242,0.0
25652,0.0
12803,0.0
49892,0.0
32426,0.0
33822,0.2
69041,0.0
1538,0.0
25918,0.0
5101,0.0
20680,0.0
15361,0.0
59666,0.0
21719,0.0
53264,0.0
50733,0.0
24303,0.1
62026,0.0
60873,0.1
23234,0.0
53015,0.0
28133,0.0
54018,0.0
33112,0.0
35339,0.0
71435,0.0
24800,0.0
35311,0.0
14390,0.0
42777,0.0
62858,0.0
69832,0.0
6244,0.0
48773,0.2
56458,0.0
70691,0.0
39137,0.2
20390,0.0
72380,0.0
43086,0.0
45599,0.0
66218,0.0
23658,0.0
18571,0.0
64505,0.0
63798,0.3
67365,0.0
64506,0.0
13609,0.0
14298,0.0
55500,0.0
64894,0.0
57246,0.2
39124,0.0
34947,0.0
6688,0.0
6018,0.0
2697,0.0
33673,0.0
21602,0.0
15165,0.0
51043,0.0
16698,0.0
56038,0.0
16017,0.3
19006,0.0
31754,0.0
18561,0.0
8855,0.1
2335,0.0
35213,0.0
32465,0.2
45130,0.0
60298,0.0
9981,0.0
44129,0.0
769,0.0
25252,0.0
49009,0.0
71800,0.0
39969,0.0
25119,0.0
26343,0.0
40285,0.0
50128,0.0
34381,0.0
53136,0.0
43919,0.3
3440,0.0
47245,0.0
33262,0.0
54403,0.0
13794,0.1
7245,0.0
59155,0.2
38810,0.0
27909,0.2
34785,0.0
3319,0.0
36752,0.0
16307,0.0
27051,0.0
57253,0.0
19919,0.0
15922,0.0
57559,0.0
1326,0.0
24687,0.1
61143,0.0
51504,0.3
42023,0.0
69205,0.0
22883,0.0
62728,0.0
11191,0.0
34455,0.4
38444,0.0
35725,0.1
15627,0.0
42894,0.0
17599,0.0
5420,0.0
31726,0.2
37716,0.0
68956,0.0
5512,0.0
13308,0.0
37323,0.1
55243,0.0
34798,0.0
69094,0.1
19133,0.0
26060,0.0
65417,0.0
39570,0.1
2400,0.0
4698,0.0
36093,0.0
22498,0.0
67314,0.0
68978,0.0
40743,0.0
46525,0.0
11716,0.0
69042,0.0
61598,0.0
42490,0.0
16891,0.0
8858,0.0
41804,0.0
25126,0.0
46665,0.0
59582,0.0
4823,0.3
10599,0.0
65025,0.0
48477,0.0
3387,0.0
38952,0.0
4381,0.0
13418,0.0
55717,0.0
22585,0.1
23447,0.0
42010,0.0
32750,0.0
50625,0.0
20300,0.0
33691,0.0
65446,0.0
25182,0.0
43488,0.0
58745,0.0
15238,0.0
63796,0.0
37782,0.0
14723,0.0
30430,0.1
10627,0.0
11472,0.0
21836,0.0
41789,0.0
44234,0.0
1597,0.0
13883,0.0
15714,0.0
72236,0.0
18448,0.0
39878,0.0
57089,0.0
11644,0.0
24172,0.0
55008,0.1
59702,0.0
22714,0.0
12432,0.0
62623,0.0
68050,0.0
17240,0.1
67252,0.0
6638,0.0
50674,0.0
53597,0.3
70333,0.0
70549,0.0
59652,0.3
36994,0.0
22185,0.0
63070,0.0
17882,0.0
41515,0.0
31425,0.0
7080,0.0
52806,0.0
15674,0.0
66480,0.0
56733,0.0
8135,0.0
10803,0.0
35344,0.0
59005,0.0
29561,0.0
36619,0.1
49649,0.0
60626,0.0
28924,0.0
23597,0.0
57555,0.0
41476,0.0
50315,0.0
39673,0.0
31570,0.0
33846,0.0
42064,0.0
1861,0.0
51417,0.0
31422,0.0
65753,0.0
60303,0.0
23179,0.0
18476,0.0
61397,0.0
53182,0.0
931,0.0
69849,0.0
16122,0.0
25000,0.0
58559,0.1
70588,0.1
50603,0.1
16996,0.0
70459,0.0
50696,0.0
47398,0.0
25933,0.0
43574,0.0
14980,0.0
65249,0.0
3510,0.0
28536,0.0
35015,0.0
25941,0.0
69617,0.0
38526,0.0
24376,0.0
68550,0.0
50728,0.0
11363,0.0
4500,0.0
6945,0.0
13942,0.0
13383,0.0
72673,0.1
66619,0.0
65991,0.1
43261,0.0
65957,0.0
20346,0.0
39007,0.0
835,0.0
10556,0.0
10233,0.1
54374,0.0
10629,0.0
48837,0.0
9355,0.0
53309,0.0
3419,0.0
55888,0.0
7168,0.0
47484,0.0
44843,0.2
59833,0.0
5473,0.0
28220,0.0
12229,0.1
16142,0.0
3684,0.5
54252,0.2
15130,0.0
37520,0.4
52146,0.3
16363,0.0
53999,0.0
52969,0.1
23613,0.0
30241,0.0
40134,0.0
16321,0.0
57430,0.1
20503,0.1
66583,0.0
12387,0.0
68920,0.0
22431,0.0
1938,0.0
7960,0.0
11075,0.1
46423,0.0
10770,0.0
55099,0.0
66733,0.1
13958,0.1
18293,0.0
21128,0.1
22586,0.0
13064,0.0
30033,0.0
36033,0.2
22821,0.1
67804,0.0
17884,0.0
13115,0.0
58310,0.0
12828,0.0
13429,0.4
59075,0.0
13595,0.2
9252,0.0
48672,0.0
529,0.0
27219,0.0
1166,0.0
37438,0.1
3363,0.0
15446,0.0
49998,0.0
25069,0.0
11669,0.0
9804,0.0
2686,0.0
68891,0.1
29384,0.0
49389,0.0
61955,0.1
19578,0.0
67716,0.0
63622,0.0
20447,0.0
28238,0.0
68871,0.1
22890,0.0
42,0.0
38674,0.0
61552,0.0
51786,0.0
18046,0.0
52382,0.0
66679,0.0
21468,0.0
88,0.0
34645,0.0
70811,0.0
25469,0.0
39998,0.0
70848,0.0
14552,0.0
66656,0.0
4212,0.0
68229,0.0
21240,0.0
60977,0.1
58385,0.0
5485,0.0
16799,0.0
889,0.0
68667,0.0
33753,0.0
71084,0.0
5083,0.0
66666,0.1
36254,0.0
39901,0.0
7975,0.2
17254,0.0
17502,0.0
1289,0.3
47604,0.0
35874,0.0
60666,0.0
17974,0.0
53832,0.0
14687,0.0
15991,0.0
22841,0.0
6187,0.0
59076,0.0
3957,0.0
54116,0.0
47404,0.0
44295,0.0
25153,0.0
25387,0.0
1060,0.0
48921,0.0
32175,0.2
55010,0.0
58130,0.0
57839,0.0
35286,0.0
44649,0.0
34731,0.0
26209,0.2
24166,0.0
52739,0.0
11452,0.0
22126,0.0
25739,0.1
67955,0.0
16772,0.0
6797,0.0
34170,0.0
63647,0.0
3256,0.0
15006,0.0
7197,0.0
51394,0.0
36160,0.2
61287,0.0
63550,0.0
13687,0.0
65101,0.0
34907,0.0
42543,0.0
38384,0.0
25027,0.2
40973,0.0
6995,0.0
57692,0.0
41981,0.0
21873,0.0
18465,0.1
63477,0.0
50725,0.0
36246,0.0
19145,0.0
22814,0.0
67644,0.0
26061,0.0
65399,0.0
40312,0.0
40121,0.0
67703,0.1
28831,0.0
62600,0.2
45607,0.0
50834,0.0
67731,0.0
28234,0.0
44887,0.0
36675,0.0
50265,0.0
54367,0.2
1697,0.0
27081,0.0
28596,0.0
29152,0.0
62431,0.0
37342,0.0
7156,0.0
47739,0.0
3057,0.0
62521,0.0
57552,0.1
38826,0.0
57949,0.0
36733,0.0
29931,0.1
45958,0.0
63748,0.0
40065,0.1
54731,0.0
4223,0.0
26499,0.0
36573,0.0
46288,0.0
3434,0.0
57788,0.0
34102,0.0
6097,0.1
70044,0.0
69208,0.0
72025,0.0
5263,0.0
44071,0.0
2968,0.0
61472,0.0
14385,0.0
67907,0.0
43029,0.0
6851,0.0
63301,0.0
58688,0.0
66148,0.0
39300,0.0
19793,0.0
46320,0.0
8323,0.0
38774,0.0
58875,0.0
13782,0.0
56930,0.0
13644,0.0
33095,0.1
68515,0.0
55807,0.0
44471,0.0
26149,0.0
20014,0.0
24681,0.1
28714,0.2
6569,0.0
58041,0.0
28885,0.0
24561,0.0
58724,0.0
24182,0.0
7005,0.3
11856,0.0
40851,0.0
44783,0.2
20344,0.0
826,0.0
45971,0.0
22873,0.0
65808,0.0
30576,0.0
50599,0.0
28407,0.0
32491,0.0
28403,0.0
43339,0.0
30849,0.0
67679,0.0
25363,0.0
15921,0.0
33061,0.0
34646,0.0
13396,0.2
69095,0.0
33317,0.0
40986,0.1
19264,0.0
13747,0.0
65639,0.0
38124,0.0
36931,0.0
30818,0.0
34103,0.0
30642,0.0
29646,0.0
66285,0.0
26489,0.0
65373,0.0
18598,0.0
69709,0.0
10067,0.0
7238,0.1
34004,0.0
26177,0.0
71034,0.0
12458,0.1
45250,0.0
37585,0.0
30742,0.0
24667,0.0
52979,0.0
30466,0.0
59432,0.0
33844,0.0
55205,0.1
33151,0.0
10023,0.0
16678,0.0
17635,0.0
53621,0.0
64871,0.0
35191,0.0
2940,0.0
26299,0.0
13930,0.1
27184,0.0
71982,0.0
41380,0.0
59074,0.0
38313,0.0
52445,0.0
13363,0.0
18083,0.0
49581,0.0
3725,0.0
69046,0.0
66047,0.1
37348,0.2
2871,0.0
23735,0.0
41415,0.0
42916,0.0
45054,0.0
34002,0.0
17040,0.0
71348,0.0
29329,0.0
35079,0.0
52972,0.0
38557,0.0
65232,0.0
69831,0.0
9937,0.0
10444,0.0
58220,0.0
5870,0.0
64916,0.1
61669,0.0
7172,0.4
68194,0.1
66980,0.0
46501,0.0
63683,0.0
26627,0.0
35924,0.0
30341,0.0
22930,0.0
66385,0.0
42579,0.2
15386,0.0
56449,0.0
53790,0.0
40356,0.0
58211,0.0
67323,0.0
30340,0.0
8740,0.0
17908,0.0
7358,0.0
65094,0.0
11572,0.0
66350,0.0
12642,0.0
17503,0.0
20781,0.0
3826,0.0
11214,0.0
42685,0.0
57846,0.0
66423,0.0
71745,0.0
72745,0.0
55796,0.0
34225,0.0
48373,0.1
5208,0.0
71872,0.0
22750,0.0
4742,0.2
36656,0.2
42741,0.0
36864,0.0
27101,0.1
41489,0.0
35916,0.0
51726,0.0
2397,0.0
49952,0.0
3586,0.0
44059,0.0
63563,0.0
3044,0.0
3295,0.0
14228,0.1
66390,0.0
44743,0.0
30106,0.0
25512,0.0
2659,0.0
20139,0.0
6728,0.1
25658,0.0
22345,0.0
41557,0.0
37571,0.0
11848,0.0
53643,0.0
23663,0.0
15287,0.0
4912,0.0
52026,0.0
56099,0.0
29473,0.0
30387,0.0
2401,0.0
44187,0.3
30203,0.0
60285,0.0
47829,0.0
72537,0.0
71502,0.0
7474,0.0
1448,0.0
11976,0.0
28982,0.0
61332,0.0
69406,0.0
32716,0.0
64322,0.0
42480,0.0
61275,0.0
32759,0.0
25604,0.0
15870,0.0
55198,0.0
15309,0.0
18847,0.0
19830,0.0
3999,0.0
68095,0.0
37194,0.3
22356,0.1
15352,0.4
1784,0.0
2308,0.0
51057,0.0
57119,0.1
41943,0.0
55829,0.0
41330,0.0
22550,0.0
57653,0.2
41021,0.0
70351,0.0
16553,0.0
53225,0.0
1880,0.0
62782,0.0
4511,0.4
21435,0.0
